animal_id,animal_subid,animal_area_pkid,animal_shelter_pkid,animal_place,animal_kind,animal_sex,animal_bodytype,animal_colour,animal_age,animal_sterilization,animal_bacterin,animal_foundplace,animal_title,animal_status,animal_remark,animal_caption,animal_opendate,animal_closeddate,animal_update,animal_createtime,shelter_name,album_file,album_update,cDate,shelter_address,shelter_tel,
48255,AAACG1070510011,3,51,新北市新店區公立動物之家,狗,F,MEDIUM,黑白色,,F,F,基督書院,,OPEN,,,2018-02-27,2999-12-31,2018/05/11,2018/05/10,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/85c2c19b-5590-46bc-9421-c8fa3a34896a_org.jpg,,2018/05/11,新北市新店區安泰路235號,02-22159462,
48257,AAACG1070510012,3,51,新北市新店區公立動物之家,狗,F,SMALL,黑色,,F,F,石門區山溪里10-4號,,OPEN,,,2018-02-27,2999-12-31,2018/05/11,2018/05/10,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/0d545f27-be32-4ec4-9dab-b2f6bb6acdc6_org.jpg,,2018/05/11,新北市新店區安泰路235號,02-22159462,
48258,AAACG1070510013,3,51,新北市新店區公立動物之家,狗,F,MEDIUM,米色,,F,F,泉州厝 大屯莊園,,OPEN,,,2018-02-27,2999-12-31,2018/05/11,2018/05/10,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/1c3b7f05-01ed-42f0-8459-f95306587904_org.jpg,,2018/05/11,新北市新店區安泰路235號,02-22159462,
48260,AAACG1070510014,3,51,新北市新店區公立動物之家,狗,M,MEDIUM,黑黃色,,F,F,不擬續養,,OPEN,,,2018-02-27,2999-12-31,2018/05/11,2018/05/10,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/9bcf6fc3-7f5d-426b-acd7-0e37c4a75dfa_org.jpg,,2018/05/11,新北市新店區安泰路235號,02-22159462,
48264,AAACG1070510017,3,51,新北市新店區公立動物之家,狗,M,MEDIUM,黃色,,F,F, 淡水區屯山里石頭厝 ,,OPEN,106/8/30體內外驅蟲 五合一、狂犬病疫苗 元/22結紮,,2016-09-24,2999-12-31,2018/05/11,2018/05/10,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/0af5062b-4c2f-4689-8005-daeb366bbbd4_org.jpg,,2018/05/11,新北市新店區安泰路235號,02-22159462,
48267,AAACG1070510019,3,51,新北市新店區公立動物之家,狗,F,BIG,黑色,,F,F,新市二路和沙崙路口,,OPEN,,105/6/22 晶片 八合一 狂犬病疫苗 105/10所內結紮,2017-12-20,2999-12-31,2018/05/11,2018/05/10,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/13ce8acd-0b56-4e71-95aa-f00bbbe9f7bf_org.jpg,,2018/05/11,新北市新店區安泰路235號,02-22159462,
48268,AAACG1070510020,3,51,新北市新店區公立動物之家,狗,F,BIG,黑色,,F,F,淡水區,,OPEN,105/5/5 狂犬病疫苗 八合一疫苗 ,動保處轉入(手術完成回動物之家照顧),2017-06-21,2999-12-31,2018/05/11,2018/05/10,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/5f77f2e1-a4d3-4054-8706-802bf2b69aaa_org.jpg,,2018/05/11,新北市新店區安泰路235號,02-22159462,
48270,AAACG1070510021,3,51,新北市新店區公立動物之家,狗,F,MEDIUM,黃色,,F,F, 淡水區忠寮里10鄰 ,,OPEN,106/1/19 五合一 狂犬病疫苗 106/5/22結紮,105/8/3 五合一，狂犬病疫苗 11/1 八合一疫苗,2017-01-16,2999-12-31,2018/05/31,2018/05/10,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/5359b334-208f-4bb9-ab14-e6465163dbde_org.jpg,,2018/05/31,新北市新店區安泰路235號,02-22159462,
48266,AAACG1070510018,3,51,新北市新店區公立動物之家,狗,F,BIG,黑色,,F,F,水源里南勢埔,,OPEN,106/11/14體內外驅蟲 五合一、狂犬病疫苗,動保處轉入,2017-08-31,2999-12-31,2018/05/11,2018/05/10,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/789ad1b5-774c-4b3a-aef8-66fa0167d8f8_org.jpg,,2018/05/11,新北市新店區安泰路235號,02-22159462,
48271,AAACG1070510023,3,51,新北市新店區公立動物之家,狗,M,MEDIUM,黃白色,,F,F,屯山里石頭厝,,OPEN,105.6.27晶片900138000791292.八合一.狂犬病疫苗.體內外驅蟲. 105/10/28結紮,,2018-01-23,2999-12-31,2018/05/11,2018/05/10,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/7ab7b8d8-c817-4f0a-852b-44d178ff6ff5_org.jpg,,2018/05/11,新北市新店區安泰路235號,02-22159462,
48281,AAACG1070510029,3,51,新北市新店區公立動物之家,狗,M,BIG,黑黃色,,F,F,三重區永安南路一段196巷,,OPEN,己完成體內外驅蟲，瘦弱 DOXY 1片Bid po fur 21days eyedrop eye clean 晶片號碼:"900138000767833 10/6:節育手術 105/9/12 八合一 狂犬病疫苗 106/3/29五合一 ,,2016-07-14,2999-12-31,2018/05/11,2018/05/10,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/ee3e6c4a-548f-4692-b2bd-43509281725b_org.jpg,,2018/05/11,新北市新店區安泰路235號,02-22159462,
48274,AAACG1070510025,3,51,新北市新店區公立動物之家,狗,M,MEDIUM,黑色,,F,F,頂田寮路697號,,OPEN,104/12/9 晶片900138000763937 八合一 狂犬病疫苗 所內結紮 ,,2017-05-17,2999-12-31,2018/05/11,2018/05/10,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/9f08af0b-00bc-46e9-a824-16de01dfdaf4_org.jpg,,2018/05/11,新北市新店區安泰路235號,02-22159462,
48272,AAACG1070510024,3,51,新北市新店區公立動物之家,狗,M,MEDIUM,黑色,,F,F,灣潭路,,OPEN,104/3/6 3/27 五合一 105/5/21 晶片900138000605782 八合一 狂犬病疫苗 9/7結紮,,2017-11-14,2999-12-31,2018/05/11,2018/05/10,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/f0ed2616-b763-4995-a560-08f2599d0f1e_org.jpg,,2018/05/11,新北市新店區安泰路235號,02-22159462,
35325,AAACG1070130002,3,51,新北市新店區公立動物之家,狗,F,MEDIUM,黑色,,F,F,秀峰路,,OPEN,,,2018-01-30,2999-12-31,2018/05/23,2018/01/30,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/76ddff77-f5b7-4130-9ad7-6c2c63315ae7_org.jpg,,2018/05/23,新北市新店區安泰路235號,02-22159462,
35319,AAACG1070124010,3,51,新北市新店區公立動物之家,狗,F,MEDIUM,黑色,,F,F,二叭子植物園,,OPEN,,,2018-01-24,2999-12-31,2018/05/23,2018/01/24,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/869449db-d250-42a8-b12c-857e71932c0e_org.jpg,,2018/05/23,新北市新店區安泰路235號,02-22159462,
48466,AAACG1070511005,3,51,新北市新店區公立動物之家,狗,M,BIG,黃色,,F,F,安泰路路邊,,OPEN,,,2018-05-11,2999-12-31,2018/05/14,2018/05/11,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/0613170b-5074-4cab-a441-0045f6cd3cc7_org.jpg,,2018/05/14,新北市新店區安泰路235號,02-22159462,
49316,AAACG1070518001,3,51,新北市新店區公立動物之家,狗,M,BIG,虎斑色,,F,F,烏來西羅岸路,,OPEN,可摸,,2018-05-30,2999-12-31,2018/05/18,2018/05/18,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/db2f6319-70e4-4176-921a-349837436a23_org.jpg,,2018/05/18,新北市新店區安泰路235號,02-22159462,
35309,AAACG107010510,3,51,新北市新店區公立動物之家,狗,M,SMALL,黑色,,F,F,竹林路158之1號,,OPEN,,,2018-01-05,2999-12-31,2018/05/20,2018/01/05,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/0ba2438c-096e-4fb0-8e9c-056c7b710070_org.JPG,,2018/05/20,新北市新店區安泰路235號,02-22159462,
35314,AAACG107012301,3,51,新北市新店區公立動物之家,狗,F,SMALL,黑色,,F,F,永平街53巷,,OPEN,,,2018-01-23,2999-12-31,2018/05/20,2018/01/23,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/76761aae-b43c-47ee-90fc-45c65c718f88_org.jpg,,2018/05/20,新北市新店區安泰路235號,02-22159462,
35317,AAACG107012408,3,51,新北市新店區公立動物之家,狗,F,SMALL,黑色,,F,F,二叭子植物園,,OPEN,,,2018-01-24,2999-12-31,2018/05/20,2018/01/24,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/cd19655b-47d6-4632-b1de-a2c666d59ee3_org.jpg,,2018/05/20,新北市新店區安泰路235號,02-22159462,
35318,AAACG107012409,3,51,新北市新店區公立動物之家,狗,M,SMALL,黑色,,F,F,二叭子植物園,,OPEN,,,2018-01-24,2999-12-31,2018/05/20,2018/01/24,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/4b7aaf99-5252-49e2-a72b-76f0e1d76d92_org.jpg,,2018/05/20,新北市新店區安泰路235號,02-22159462,
35279,AAACG106101303,3,51,新北市新店區公立動物之家,狗,M,MEDIUM,黑色,,F,F,中正路265巷星巴克旁,,OPEN,,,2017-10-13,2999-12-31,2018/05/20,2017/10/13,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/5a58d767-b00f-4985-a887-0b2f0aae5ed1_org.JPG,,2018/05/20,新北市新店區安泰路235號,02-22159462,
35288,AAACG106102510,3,51,新北市新店區公立動物之家,狗,M,SMALL,黑色,,F,F,永平街77巷8號,,OPEN,,,2017-10-25,2999-12-31,2018/05/20,2017/10/25,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/74d02e84-d9a3-4d30-96c6-d1494f0f1253_org.JPG,,2018/05/20,新北市新店區安泰路235號,02-22159462,
35295,AAACG106110703,3,51,新北市新店區公立動物之家,狗,M,SMALL,黑色,,F,F,竹林路,,OPEN,,,2017-11-07,2999-12-31,2018/05/20,2017/11/07,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/3d0bad88-185d-4151-8e59-d9438b426f22_org.JPG,,2018/05/20,新北市新店區安泰路235號,02-22159462,
35291,AAACG106110103,3,51,新北市新店區公立動物之家,狗,F,SMALL,黑色,,F,F,五指山,,OPEN,,,2017-11-01,2999-12-31,2018/05/20,2017/11/01,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/39a1a2ed-c202-4085-92a7-3c92627ff5ca_org.JPG,,2018/05/20,新北市新店區安泰路235號,02-22159462,
35313,AAACG107011902,3,51,新北市新店區公立動物之家,狗,F,SMALL,黑色,,F,F,大同路3段338號,,OPEN,,,2018-01-19,2999-12-31,2018/05/20,2018/01/19,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/68103ccc-a4e7-40db-8f03-7caf370f6931_org.JPG,,2018/05/20,新北市新店區安泰路235號,02-22159462,
35303,AAACG107010901,3,51,新北市新店區公立動物之家,狗,F,MEDIUM,虎斑白色,,F,F,新潭路,,OPEN,,,2018-01-09,2999-12-31,2018/05/20,2018/01/09,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/cbd040c6-ecd0-4eb7-aa1b-7e7199dd7938_org.JPG,,2018/05/20,新北市新店區安泰路235號,02-22159462,
35261,AAACG107010403,3,51,新北市新店區公立動物之家,狗,F,MEDIUM,黑色,,F,F,阿玉路39號,,OPEN,,,2018-01-04,2999-12-31,2018/05/20,2017/09/04,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/11174403-8cbe-4666-a33e-d1c19363e41c_org.jpg,,2018/05/20,新北市新店區安泰路235號,02-22159462,
35266,AAACG107010402,3,51,新北市新店區公立動物之家,狗,F,MEDIUM,黑色,,F,F,阿玉路39號,,OPEN,,,2018-01-04,2999-12-31,2018/05/20,2017/09/04,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/6dbb41d5-be65-4038-8d0f-d707975caa53_org.jpg,,2018/05/20,新北市新店區安泰路235號,02-22159462,
35263,AAACG107012404,3,51,新北市新店區公立動物之家,狗,F,MEDIUM,虎斑色,,F,F,頂田寮路,,OPEN,,,2018-01-24,2999-12-31,2018/05/20,2017/07/27,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/e1c4316d-85ca-4ecc-a125-5347fc8d5e65_org.jpg,,2018/05/20,新北市新店區安泰路235號,02-22159462,
35267,AAACG1070124003,3,51,新北市新店區公立動物之家,狗,M,MEDIUM,黑色,,F,F,坪頂里,,OPEN,,,2018-01-24,2999-12-31,2018/05/23,2017/09/04,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/d8a055a5-d040-4777-a90d-43b11ef4220a_org.jpg,,2018/05/23,新北市新店區安泰路235號,02-22159462,
35284,AAACG1061023001,3,51,新北市新店區公立動物之家,狗,F,MEDIUM,黑色,,F,F,鄉長路二段23號,,OPEN,,,2017-10-23,2999-12-31,2018/05/23,2017/10/23,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/2ec11505-25e8-45c5-b4f8-503e8e3fb50a_org.JPG,,2018/05/23,新北市新店區安泰路235號,02-22159462,
35300,AAACG106113003,3,51,新北市新店區公立動物之家,狗,F,SMALL,棕色,,F,F,勤進路,,OPEN,,,2017-11-30,2999-12-31,2018/05/20,2017/11/30,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/1fc4c2e0-4307-4583-a69e-f176622db802_org.JPG,,2018/05/20,新北市新店區安泰路235號,02-22159462,
35292,AAACG106110104,3,51,新北市新店區公立動物之家,狗,F,SMALL,黑色,,F,F,北深路一段83巷,,OPEN,,,2017-11-01,2999-12-31,2018/05/20,2017/11/01,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/104aa20f-577f-4aa1-98cf-cc4381ae1cf8_org.JPG,,2018/05/20,新北市新店區安泰路235號,02-22159462,
35273,AAACG106092008,3,51,新北市新店區公立動物之家,狗,M,SMALL,黑黃色,,F,F,北宜路一段115巷,,OPEN,,,2017-09-20,2999-12-31,2018/05/20,2017/09/20,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/f1866aa0-2074-48b3-9552-f39d3c054653_org.JPG,,2018/05/20,新北市新店區安泰路235號,02-22159462,
35258,AAACG106052401,3,51,新北市新店區公立動物之家,狗,F,MEDIUM,黃色,,F,F,社后消防隊,,OPEN,,,2017-05-24,2999-12-31,2018/05/20,2017/05/24,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/a70189fd-fddd-4a26-b35e-8e53a32e40a4_org.JPG,,2018/05/20,新北市新店區安泰路235號,02-22159462,
35276,AAACG106092501,3,51,新北市新店區公立動物之家,狗,F,SMALL,黑色,,F,F,達觀路,,OPEN,瞎眼,,2017-09-25,2999-12-31,2018/05/21,2017/09/25,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/0832753b-3a1d-41ca-b56d-eaff6ca44b62_org.JPG,,2018/05/21,新北市新店區安泰路235號,02-22159462,
35254,AAACG105113002,3,51,新北市新店區公立動物之家,狗,F,MEDIUM,棕色,,F,F,汐平路二段43號,,OPEN,,,2016-12-13,2999-12-31,2018/05/21,2016/11/28,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/117dda75-1083-4438-8751-9cd7eba26773_org.jpg,,2018/05/21,新北市新店區安泰路235號,02-22159462,
35259,AAACG1060605003,3,51,新北市新店區公立動物之家,狗,F,MEDIUM,虎斑色,,F,F,車子路,,OPEN,,,2017-06-05,2999-12-31,2018/05/23,2017/06/05,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/ae4e4140-3f04-4f1f-a057-ed46586adbb8_org.jpg,,2018/05/23,新北市新店區安泰路235號,02-22159462,
35256,AAACG1060406005,3,51,新北市新店區公立動物之家,狗,M,MEDIUM,虎斑色,,F,F,蛇舌子,,OPEN,,,2017-04-06,2999-12-31,2018/05/23,2017/04/06,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/c905e4d8-8736-45c5-8ef9-0290f8a3d848_org.JPG,,2018/05/23,新北市新店區安泰路235號,02-22159462,
35268,AAACG106090703,3,51,新北市新店區公立動物之家,狗,F,SMALL,黑色,,F,F,阿玉路,,OPEN,,,2017-09-07,2999-12-31,2018/05/21,2017/09/07,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/4d729e93-82dd-4b24-b203-44a9804235ae_org.JPG,,2018/05/21,新北市新店區安泰路235號,02-22159462,
35278,AAACG106100603,3,51,新北市新店區公立動物之家,狗,F,SMALL,虎斑色,,F,F,磨石坑巷,,OPEN,,,2017-10-06,2999-12-31,2018/05/21,2017/10/06,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/dae273f1-7668-4c93-9fd5-ea5319892487_org.JPG,,2018/05/21,新北市新店區安泰路235號,02-22159462,
35277,AAACG106092702,3,51,新北市新店區公立動物之家,狗,M,MEDIUM,黑色,,F,F,碇坪路一段37號,,OPEN,,,2017-09-27,2999-12-31,2018/05/21,2017/09/27,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/8a923295-b08e-4f88-80f9-c3b3ac9af208_org.JPG,,2018/05/21,新北市新店區安泰路235號,02-22159462,
35253,AAACG105112103,3,51,新北市新店區公立動物之家,狗,F,MEDIUM,黃色,,F,F,中正路,,OPEN,,,2016-11-21,2999-12-31,2018/05/21,2016/11/21,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/b0e01844-697f-45c2-8525-db0881ddbd14_org.jpg,,2018/05/21,新北市新店區安泰路235號,02-22159462,
49816,AAACG1070522002,3,51,新北市新店區公立動物之家,狗,M,SMALL,黑白色,,F,F,長春路,,OPEN,,,2018-05-22,2999-12-31,2018/05/22,2018/05/22,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/0ef9e574-c590-4458-ba2c-5a1de8326d9d_org.JPG,,2018/05/22,新北市新店區安泰路235號,02-22159462,
50477,AAACG1070529001,3,51,新北市新店區公立動物之家,貓,N,SMALL,黃虎斑色,,F,F,新坡一街,,OPEN,,5/25可以走路 現場救援人員說有吐血 稍微緊張  瞳孔稍微放大 針劑治療:止血 利尿  上下顎無裂 入籠觀察 ,2018-05-29,2999-12-31,2018/05/29,2018/05/29,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/1df253e9-6f93-4e04-b060-adfc435137b4_org.jpg,,2018/05/29,新北市新店區安泰路235號,02-22159462,
50488,AAACG1070529002,3,51,新北市新店區公立動物之家,狗,F,MEDIUM,黃白色,,F,F,安泰路路邊,,OPEN,,,2018-05-29,2999-12-31,2018/05/29,2018/05/29,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/e550d8ee-c278-4aaf-a00e-3e9081b60faf_org.jpg,,2018/05/29,新北市新店區安泰路235號,02-22159462,
50502,AAACG1070529005,3,51,新北市新店區公立動物之家,狗,F,MEDIUM,三花色,,F,F,北宜路一段105巷,,OPEN,,,2018-06-12,2999-12-31,2018/05/29,2018/05/29,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/d4a425e8-982b-489c-913c-045d32fbdbe8_org.jpg,,2018/05/29,新北市新店區安泰路235號,02-22159462,
50524,AAACG1070529006,3,51,新北市新店區公立動物之家,狗,F,MEDIUM,白色,,F,F,華梵大學,,OPEN,,,2018-05-29,2999-12-31,2018/05/29,2018/05/29,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/8f6437f5-744e-44c0-a041-77c036e2d6e4_org.jpg,,2018/05/29,新北市新店區安泰路235號,02-22159462,
50549,AAACG1070529007,3,51,新北市新店區公立動物之家,狗,F,MEDIUM,黑色,,F,F,安泰路,,OPEN,,,2018-05-29,2999-12-31,2018/05/29,2018/05/29,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/464d52b8-f7f8-486f-89a8-366ab50e2703_org.jpg,,2018/05/29,新北市新店區安泰路235號,02-22159462,
50568,AAACG1070529008,3,51,新北市新店區公立動物之家,狗,F,MEDIUM,黑色,,F,F,安興路95巷,,OPEN,,,2018-05-29,2999-12-31,2018/05/29,2018/05/29,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/ad0ecf4f-c1e9-4f40-85ba-65c472cccb07_org.jpg,,2018/05/29,新北市新店區安泰路235號,02-22159462,
46239,AAACG1070424002,3,51,新北市新店區公立動物之家,狗,F,MEDIUM,黑色,,F,F,姜子寮,,OPEN,,,2018-04-24,2999-12-31,2018/05/21,2018/04/24,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/9a4bef5f-3c44-459f-9d87-3d3143705321_org.jpg,,2018/05/21,新北市新店區安泰路235號,02-22159462,
35249,AAACG1050323004,3,51,新北市新店區公立動物之家,狗,F,MEDIUM,黑白色,,F,F,長青路,,OPEN,,,2016-03-23,2999-12-31,2018/05/23,2016/03/23,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/f72f7a8b-e5b8-486f-bab9-e7b7a8756103_org.jpg,,2018/05/23,新北市新店區安泰路235號,02-22159462,
35283,AAACG1061020002,3,51,新北市新店區公立動物之家,狗,M,MEDIUM,黑灰色,,F,F,北宜路一段115巷8弄3號,,OPEN,,,2017-10-20,2999-12-31,2018/05/30,2017/10/20,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/2ffebb96-af44-4c4b-ab9e-1b7f067a9033_org.jpg,,2018/05/30,新北市新店區安泰路235號,02-22159462,
35280,AAACG106101602,3,51,新北市新店區公立動物之家,狗,M,MEDIUM,黃色,,F,F,薏仁坑自強巷,,OPEN,,,2017-10-16,2999-12-31,2018/05/20,2017/10/16,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/38256bf4-01d3-48f1-9f8c-73ce5e143e82_org.jpg,,2018/05/20,新北市新店區安泰路235號,02-22159462,
50987,AAACG1070531001,3,51,新北市新店區公立動物之家,狗,F,MEDIUM,黑色,,F,F,安康路,,OPEN,,,2018-05-31,2999-12-31,2018/05/31,2018/05/31,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/cabde5e7-0ac8-45b3-9ffb-d2f6b3f1f0bc_org.JPG,,2018/05/31,新北市新店區安泰路235號,02-22159462,
35310,AAACG1070115001,3,51,新北市新店區公立動物之家,狗,M,MEDIUM,黑色,,F,F,華潭街31號(台電外線工廠),,OPEN,,,2018-01-15,2999-12-31,2018/05/31,2018/01/15,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/5af2ccff-5f2a-42a6-b23a-2c7142644786_org.jpg,,2018/05/31,新北市新店區安泰路235號,02-22159462,
35330,AAACG1070209003,3,51,新北市新店區公立動物之家,狗,M,BIG,三花色,,F,F,錦秀路36號,,OPEN,,,2018-02-08,2999-12-31,2018/05/11,2018/02/08,新北市新店區公立動物之家,http://asms.coa.gov.tw/amlapp/upload/pic/47f52d56-3ab8-475b-9fba-7ccfe521c529_org.jpg,,2018/05/11,新北市新店區安泰路235號,02-22159462,
